timestamp,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,type,source,city,dew,h,p,pm25,t,w,pollutant,min,max,r
2026-05-16 10:00:00,3.0,170.82,0.08,0.76,128.26,0.96,15.93,34.71,5.26,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-16 11:00:00,3.0,172.91,0.08,0.98,127.85,1.04,16.51,36.8,5.67,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-16 12:00:00,3.0,176.85,0.08,1.39,127.06,1.15,16.97,38.61,6.16,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-16 13:00:00,3.0,236.51,0.18,5.9,114.26,1.35,18.15,40.73,12.73,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-16 14:00:00,2.0,331.98,0.05,12.36,95.26,1.59,20.23,44.14,22.33,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-16 15:00:00,2.0,411.06,0.0,16.02,81.15,1.77,22.62,48.69,30.58,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-16 16:00:00,3.0,466.93,0.0,18.25,72.06,1.94,24.67,52.75,40.17,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-16 17:00:00,3.0,514.5,0.0,19.83,66.9,2.12,26.62,56.75,49.99,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-16 18:00:00,3.0,545.46,0.0,20.44,62.94,2.2,28.88,60.59,58.0,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-16 19:00:00,3.0,545.2,0.0,19.47,60.73,2.16,30.7,63.29,65.33,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-16 20:00:00,3.0,538.03,0.0,18.09,60.67,2.15,32.52,66.26,73.42,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-16 21:00:00,3.0,540.8,0.0,17.09,60.42,2.18,34.4,69.16,81.61,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-16 22:00:00,3.0,546.87,0.0,16.23,58.16,2.1,36.23,71.65,85.22,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-16 23:00:00,3.0,550.77,0.0,15.41,55.56,1.95,37.78,73.97,84.95,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-17 00:00:00,3.0,550.06,0.0,14.61,53.41,1.8,38.65,75.7,82.59,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-17 01:00:00,3.0,542.87,0.04,13.97,51.64,1.69,37.65,75.39,76.76,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-17 02:00:00,3.0,552.3,1.0,13.65,54.27,1.85,36.42,75.41,74.53,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-17 03:00:00,3.0,581.5,2.54,13.83,65.82,2.19,36.96,77.53,74.66,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-17 04:00:00,3.0,484.97,2.02,9.89,107.3,2.5,33.99,74.02,48.71,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-17 05:00:00,3.0,446.68,1.22,7.27,130.89,2.47,35.21,74.4,36.79,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-17 06:00:00,4.0,386.95,0.5,3.99,153.79,2.39,39.46,77.94,25.88,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-17 07:00:00,4.0,223.21,0.12,0.92,141.56,1.59,23.36,51.89,10.34,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-17 08:00:00,3.0,187.96,0.09,0.67,133.76,1.11,19.96,45.86,8.13,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-17 09:00:00,3.0,179.59,0.09,0.68,131.28,1.02,20.05,46.57,7.87,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-17 10:00:00,3.0,175.68,0.09,0.76,130.62,0.99,20.15,47.49,7.81,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-17 11:00:00,3.0,172.47,0.1,0.98,129.03,0.98,19.62,47.38,7.84,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-17 12:00:00,3.0,172.34,0.11,1.38,127.12,1.01,19.07,47.22,8.04,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-17 13:00:00,3.0,210.38,0.18,4.39,117.89,1.13,19.41,47.63,13.06,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-17 14:00:00,3.0,273.13,0.05,8.63,104.89,1.34,20.64,49.5,21.69,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-17 15:00:00,3.0,322.33,0.0,10.59,95.97,1.52,22.1,52.45,29.79,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-17 16:00:00,3.0,359.49,0.0,11.8,88.09,1.63,23.49,55.15,36.47,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-17 17:00:00,3.0,392.57,0.0,12.54,82.02,1.69,25.18,58.42,41.04,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-17 18:00:00,3.0,411.99,0.0,12.69,77.67,1.66,26.68,61.66,43.89,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-17 19:00:00,3.0,409.67,0.0,12.02,73.02,1.5,27.59,63.71,43.1,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-17 20:00:00,3.0,405.89,0.0,11.35,69.06,1.37,28.61,66.16,42.71,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-17 21:00:00,3.0,405.09,0.0,10.71,65.09,1.31,29.58,68.78,43.86,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-17 22:00:00,3.0,404.31,0.0,10.18,61.23,1.26,30.3,70.94,45.33,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-17 23:00:00,3.0,403.54,0.0,9.74,58.46,1.22,30.8,72.84,45.65,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-18 00:00:00,3.0,402.77,0.0,9.51,56.43,1.2,31.21,74.38,45.67,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-18 01:00:00,3.0,404.15,0.03,9.71,55.5,1.28,31.23,75.58,46.84,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-18 02:00:00,3.0,433.04,0.76,10.96,58.02,1.63,31.59,78.59,49.73,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-18 03:00:00,3.0,489.2,2.24,12.86,67.96,2.11,33.03,83.2,52.11,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-18 04:00:00,3.0,443.79,2.09,10.87,103.26,2.78,33.57,89.65,44.6,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-18 05:00:00,3.0,425.79,1.34,8.63,130.98,2.94,39.34,97.05,40.42,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-18 06:00:00,4.0,373.03,0.56,4.79,158.1,2.83,48.19,106.24,31.84,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-18 07:00:00,3.0,185.52,0.13,0.95,135.97,1.79,26.25,69.18,9.18,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-18 08:00:00,3.0,146.01,0.09,0.63,123.88,1.15,20.47,58.6,5.2,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-18 09:00:00,3.0,135.88,0.09,0.62,120.11,1.0,19.58,56.99,4.47,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-18 10:00:00,3.0,134.21,0.11,0.77,119.24,0.98,19.5,56.82,4.55,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-18 11:00:00,3.0,139.56,0.14,1.19,118.68,1.05,19.86,57.31,5.31,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-18 12:00:00,3.0,149.66,0.16,1.92,117.67,1.16,20.48,58.73,6.21,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-18 13:00:00,3.0,203.45,0.25,5.8,109.49,1.39,21.99,61.1,11.0,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-18 14:00:00,3.0,287.65,0.07,11.51,95.96,1.71,24.38,64.59,18.21,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-18 15:00:00,3.0,358.21,0.0,14.52,85.75,1.96,27.26,68.96,24.26,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-18 16:00:00,3.0,410.43,0.0,16.21,78.84,2.24,30.11,73.34,31.51,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-18 17:00:00,3.0,464.43,0.0,17.84,75.39,2.62,33.47,79.0,39.79,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-18 18:00:00,3.0,505.75,0.0,18.84,72.64,2.91,36.22,83.44,45.88,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-18 19:00:00,3.0,520.36,0.0,18.39,69.61,3.02,37.68,84.3,50.76,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-18 20:00:00,3.0,536.02,0.0,17.88,65.43,3.09,39.42,84.96,56.55,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-18 21:00:00,3.0,548.74,0.0,17.13,61.94,3.22,41.74,87.18,61.66,forecast,OpenWeather,Islamabad,,,,,,,,,,
2026-05-18 22:00:00,3.0,561.22,0.0,16.62,57.76,3.33,43.54,89.4,65.45,forecast,OpenWeather,Islamabad,,,,,,,,,,
